Code,Description,Type,TypeLabel
16,manufacturing company chief executive officer ,19,All examples
16,marketing vice-president - airline ,19,All examples
16,"marketing vice-president - goods production, utilities, transportation and construction ",19,All examples
16,operations vice-president - electric power company ,19,All examples
16,"operations vice-president - goods production, utilities, transportation and construction ",19,All examples
16,"personnel vice-president - goods production, utilities, transportation and construction ",19,All examples
16,"planning vice-president - goods production, utilities, transportation and construction ",19,All examples
16,"president - goods production, utilities, transportation and construction ",19,All examples
16,"president, residential construction company ",19,All examples
16,"production general manager - goods production, utilities, transportation and construction ",19,All examples
16,publisher ,19,All examples
16,publishing house general manager ,19,All examples
16,"regional vice-president - goods production, utilities, transportation and construction ",19,All examples
16,"regional vice-president, petroleum production company ",19,All examples
16,residential construction company president ,19,All examples
16,"sales vice-president - goods production, utilities, transportation and construction ",19,All examples
16,sales vice-president - pulp and paper manufacturing ,19,All examples
16,"support services vice-president - goods production, utilities, transportation and construction ",19,All examples
16,transit system general manager ,19,All examples
16,transport and communications general manager ,19,All examples
16,trucking company general manager ,19,All examples
16,"vice-president - goods production, utilities, transportation and construction ",19,All examples
16,"vice-president, engineering - goods production, utilities, transportation and construction ",19,All examples
16,"vice-president, finance - mining company ",19,All examples
16,"vice-president, human resources - goods production, utilities, transportation and construction ",19,All examples
16,"vice-president, human resources and organizational development - goods production, utilities, transportation and construction ",19,All examples
16,"vice-president, marketing - airline ",19,All examples
16,"vice-president, operations - electric power company ",19,All examples
16,"vice-president, sales - pulp and paper manufacturing ",19,All examples
